id,state,name,address_line1,address_line2,city,district,pin_code
19949,Telangana,SSJ Engineering College,VATTINAGULAPALLY,"VATTINAGULAPALLY (V), C.B.I.T (POST), NEAR WIPRO GOPANPALLY",HYDERABAD,Rangareddy,500075
10173,Karnataka,GOMATESH VIDYAPEETH ARTS COLLEGE BELAGAVI,Gomatesh Nagar,Hindwadi,Belgaum,Belgaum,590011
9993,Karnataka,"GOMATESH VIDYAPEETH COLLEGE OF COMPUTER APPLICATION, BELGAUM","Gomatesh Nagar,Hindwadi Belgaum",Belgaum,Belgaum,Belgaum,590011
518,Gujarat,Navyug Commerce College,"Rander Road, Morarji Desai Sankul, Surat","Rander Road, Morarji Desai Sankul, Ta. Choryasi,Surat,Pin:395009",Surat - 395009,Surat,395009
6091,Gujarat,Government Prosthetic & Orthotic College,Government Spine Institute,"Civil Hospital Campus, Asarwa, Taluko - Ahmedabad",Ahmedabad - 380016,Ahmadabad,380016
48656,Maharashtra,"College of Engineering, Survey No. 31, At/Post. Thakurki, Tal. Phaltan, Dist. Satara",AP- Thakurki Survey No. 31,Tal - Phaltan,Phaltan,Satara,415523
6851,Gujarat,SHRI MAHARSHI DAYANAND SARASWATI BED COLLEGE,"Near Doshabhai Bag,C.N.Commerce College Campus","Station Road,At-po-Visnagar, Ta-Visnagar",Visnagar-384315,Mahesana,384315
187,Gujarat,"Government Polytechnic,Vadnagar 628",NEAR SHANKHLESHWAR TALAV,BEHIND ST WORKSHOP,VADNAGAR-384355,Mahesana,384355
6801,Gujarat,COLLEGE OF EDUCATION VADASMA,AT & POST-VADASMA,TA & DIS-MEHSANA,VADASMA,Mahesana,382708
11678,Kerala,"Mar Baselios College of Nursing, Kothamangalam- 686 691",Thankalam,Kothamangalam,Nellikuzhy,Ernakulam,686691
5973,Gujarat,Secondary Teacher's Training College,"NR.N.H.NO.-8, GYANNAGAR CAMPUS, KHEDA-387411",AT POST KHEDA TA KHEDA,KHEDA 387411,Kheda,387411
47819,Gujarat,SWAMI SAHAJANAND COLLEGE OF COMPUTER SCIENCE,"PLOT NO. 639, ISCON MEGA CITY",Nr. M..K. BHAVNAGAR UNIVERSITY KARYALAYA,BHAVNAGAR,Bhavnagar,364002
9890,Karnataka,GOMATESH VIDYAPEETH COMMERCE BELAGAVI,Hindwadi Belgaum,Hindwadi Belgaum,Belgaum,Belgaum,590011
8603,Karnataka,"Jnanajyoti College of MSW, Bellary.","JNANA JYOTHI MSW COLLEGE,NEAR BALAJI NURSING HOME TALUR ROAD PARVATHINAGAR,BELLARY","JNANA JYOTHI MSW COLLEGE,NEAR BALAJI NURSING HOME TALUR ROAD PARVATHINAGAR,BELLARY",BELLARY,Bellary,583101
47871,Gujarat,NUPUR NURSING COLLEGE,"RANJIT CHAVAN BHAVAN,OPP.DABHOI DASHALAD BHAVAN",AJWA-WAGHODIA RING ROAD Taluka Vadodara,VADODARA 390019,Vadodara,390019
7392,Maharashtra,"Bhai Kishanrao Deshmukh Senior College, Chakur","Lokmanya Nagar, Chakur Pin. Code. 413513","Lokmanya Nagar, Chakur Pin. Code. 413513",Chakur,Latur,413513
49680,Karnataka,"B315 M J P ARTS DEGREE COLLEGE NITTUR, BHALKI",VILLAGE NITTUR B,TQ BHALKI,BIDAR,Bidar,585444
4103,Gujarat,Sheth Dosabhai Lalchand Law College,College Road Bhuj,Taluka : Bhuj,BHUJ.,Kachchh,370001
6866,Gujarat,NILKANTH MED COLLEGE VISNAGAR,"Merchant Campus,Station Road",visnagar,Visnagar,Mahesana,384315
423,Gujarat,"GOVERNMENT ENGINEERING COLLEGE, PATAN 022","Government Engineering College, Patan AT POST KATPUR PATAN (North Gujarat) 384265",NA,PATAN,Patan,384265
50215,Telangana,"SYNERGY DEGREE COLLEGE, MAINAPALLY","1-8-91, MAINAPALLY K R ARCADE,","GOLNAKA, ALWAL",SECUNDERABAD,Hyderabad,500010
5922,Gujarat,"Government Commerce College, Naroda",Behind Jan sewa Kendra,"Manohar Villa char rasta, Ahmedabad",Ahmedabad-382330,Ahmadabad,382330
265,Gujarat,"Balaji Insti. Of Eng. & Tech, Junagadh 663","At-Makhiyala, Junagdh-Dhoraji Highway",Junagadh,Junagadh,Junagadh,362014
873,Gujarat,"BAPA SITARAM SEVA TRUST ARTS COLLEGE, RAJULA",HIRAKUNJ OOP.DENA BANK RAJULA TA. RAJULA DIST.AMRELI,HIRAKUNJ OOP.DENA BANK RAJULA TA. RAJULA DIST.AMRELI,RAJULA,Amreli,365560
854,Gujarat,JAWAHARLAL NEHRU HOMOEOPATHIC MEDICAL COLLEGE - LIMDA,"PARUL CAMPUS - PO - LIMDA, TALUKO - WAGHODIA, DIST - VADODARA.",TA - WAGHODIA PIN- 391760. STATE: GUJARAT.,VADODARA.,Vadodara,391760
44900,Karnataka,Canara College of Nursing,"prafull enclave, halady road,koteshwar",kundapur,kundapur,Udupi,576222
417,Gujarat,"BABARIA INSTITUTE OF TECHNOLOGY,VARNAMA,VADODARA 005",VADODARA - MUMBAI NATIONAL HIGHWAY # 8,AT & POST: VARNAMA TA: VADODARA,VADODARA,Vadodara,391240
6101,Gujarat,"Suresh Brahmkumar Bhatt, College of Physiotherapy","V.S. Hospital Campus,","Ellisbridge, PO. Ahmedabad, Ta. Ahmedabad",Ahmedabad,Ahmadabad,380006
41890,Maharashtra,"Gajanan Maharaj Shikshan Prasarak Mandals Sharadchandra Pawar College of Pharmacy,Pune",pune,DUMBARWADI OTUR TAL JUNNAR,OTUR,Pune,411009
165,Gujarat,Sigma Institute of Engineering (SFI) -Barrrol-Ta:Waghodiya Di:Vadodara. 775,"AT-PO BAKROL,",AJWA NIMETA ROAD TA : WAGHODIYA,VAODARA,Vadodara,390019
437,Gujarat,"Institute of Management, Nirma University",Institute of Management,"Nirma University, S. G. Highway, PIN - 382481",Ahmedabad,Ahmadabad,382481
18517,Maharashtra,"Adinath Shikshan College, Kamptee",in front of jain mandir,"Ranala, kamptee",kamptee,Nagpur,441001
6109,Gujarat,Balaji College of Computer Application,Gangabai Sarwajanik Vidyalaya (Campus),"Opp. Police Station, Chhani ,",Vadodra,Vadodara,391740
11300,Himachal Pradesh,"Vinayaka College Of Pharmacy, Kullu",Village Bahoguna,P.O Garsa,Distt. Kullu,Kullu,175141
45870,Maharashtra,"DR D Y PATIL EDUCATIONAL ACADEMYS DR D Y PATIL SCHOOL OF ENGINEERING ACADEMY, AMBI, TALEGAON, PUNE",pune,"AMBI, MIDC ROAD, TALEGAON DABHADE, PUNE",TALEGAON,Pune,410506
45915,Tamil Nadu,"VIVEKANANDA DENAL COLLEGE FOR WOMEN (Inst. Code - 265), NAMAKKAL","Elayampalayam,Triuchengode","Namakkal Dist,Tamilnadu",Triuchengode,Namakkal,637205
4123,Gujarat,Dada Dukhayal College of Education,Maitri School Campus,"Ward 3/A, city-Adipur, Taluka-Gandhidham",Adipur-370205,Kachchh,370205
7157,Gujarat,Shree H.K. Parekh College of Management,MOTA JADRA ROAD. PAREKH COLLEGE CAMPUS,AS ABOVE,MAHUVA - 364290,Bhavnagar,364290
22281,Punjab,"Kabli Mal Ramji Dass Jain College for Women, Malerkotla","near main post office ,Inside delhi gate",NA,Malerkotla,Sangrur,148023
13837,Maharashtra,"Jaslok College of Nursing (B.Sc.), Mumbai",Jaslok Hospital and Research Centre,"15, Dr. G. Deshmukh Marg,",Mumbai - 400 026,Mumbai,400026
36786,Rajasthan,"Mohan Lal Sahewal Smriti Institution 4 B.K.K., Bhujarka","4 B.K.K. RAWATSAR ROAD, NOHAR",NA,NOHAR,Hanumangarh,335523
18976,Maharashtra,"Sri Balasaheb Tirpude College of Hotel Management and Catering Technology, Civil lines","1, BALASAHEB TIRPUDE MARG, CIVIL LINES, SADAR",NA,NAGUR,Nagpur,440001
352,Gujarat,"Parul Institute of Engineering & Technology-MBA Programme (SFI),Waghodia. 742","P.o.Limda, Ta.Waghodiya",Baroda,Baroda,Vadodara,391760
8925,Maharashtra,"200064-A.R.A. COLLEGE OF PHARMACY, DHULE.","312-B,Mumbai- Agra Highway,","Nagaon, Dhule",Dhule,Dhule,424005
6033,Gujarat,Saraswati B. Ed. College,"At &Post-Pethapur,in front of water tank.",Ta & Dist-Gandhinagar,Gandhinagar-382610,Gandhinagar,382610
10296,Punjab,Rayat Group of Institutions,V.P.O Railmajra,Tehsil Balachaur,Near Rupnagar,Shahid Bhagat Singh Nagar,145001
16413,West Bengal,B M Birla College of Nursing,"Bakhrahat Road,P.O-Rasapunja, kolkata-700104",DO,Kolkata,Kolkata,700104
15588,Gujarat,SHRI MAHAVIR B.ED.COLLEGE-DHANGADHRA,JAGDWA CHOKDI DHRANGADHRA-SURENDRANAGAR HIGHWAY ROAD,OPP.PANJRAPOL TA :- DHRANGADHRA DIST :- SURENDRANAGAR PIN :- 363310,TA.DHRANGADHRA DHRANGADHRA,Surendranagar,363310
582,Gujarat,J. B. Dharukawal Mahila Arts College,"opposite Spinning Mill, Varachha road, Surat",Surat,Surat,Surat,395006
50319,Gujarat,"MERCHANT SCIENCE COLLEGE, VISNAGAR","MERCHANT EDUCATION CAMPUS, BASNA","MAHESANA - VISNAGAR HIGHWAY, Ta.: Mehsana","Gadha (BASNA), PIN - 384380",Mahesana,384380
7382,Maharashtra,"Naigaon Education Society's College of Education, Nagigaon","College Of Education Naigaon,n Dist Nanded.",At.Post Naigaon Tq.Naigaon,Naigaon,Nanded,431709
970,Gujarat,"SMT V.M. CHANDERA ARTS & B.S.W. COLLEGE, LOEJ",AT LOEJ TA MANGROL DIST JUNAGADH,NEAR WATER TENK LOEJ,LOEJ,Junagadh,362225
885,Gujarat,SMT VMCHANDERA ARTS COLLEGE DIVARANA DHAR,C/O AT LOEJ TA MANGROL DIST JUNAGADH,SMT VMCHANDERA EDUCTION LOEJ,LOEJ TA MANGROL,Junagadh,362240
34010,Maharashtra,Siddhivinayak Shikshan Prasarak Mandals R B B.Ed. College Ram Nagar Rawate Compound Tembe Pada Road Bhandup (East) Mumbai 400 078,Ram Nagar Rawate Compound Ramabai Nagar No.01,"Near,Naradas Nagar Naka",Bhandup West,Mumbai Suburban,400078
8474,Assam,North East Institute of Management Science. P.O. Jorhat,OPP GATE NO 1 OF RRL JORHAT-6 ASSAM,NA,JORHAT,Jorhat,785006
848,Gujarat,"R.P.BHALODIYA COMMERCE, MANAGEMTNT & COMPUTER COLLEGE-RAJKOT","7 - MANHAR PLOT, NR. MANGLA ROAD","7 - MANHAR PLOT, NR. MANGLA ROAD",RAJKOT,Rajkot,360002
41961,Maharashtra,"Genba Sopanrao Moze Trusts Genba Sopanrao Moze Adhyapak Mahavidyalaya,Pune","Sr.No.80,Wadmukhwadi -Charoli, Alandi Rd, Pune","Sr.No.80,Wadmukhwadi -Charoli, Alandi Rd, Pune",Charoli,Pune,412105
50660,Maharashtra,"SHRIRAM COLLEGE OF AGRICULTURE, PANIV",A/p Paniv Tal-Malshiras Dist- Solapur,NA,Malshiras,Solapur,413113
50659,Maharashtra,"SHRIRAM COLLEGE OF AGRICULTURAL ENGINEERING, PANIV",A/p Paniv Tal- malshiras dist- solapur,NA,Malshiras,Solapur,413113
11952,West Bengal,Sanskrit College,1 Bankim Chatterjee Street,Kolkata - 700073,Kolkata,Kolkata,700073
9749,Chhatisgarh,"Govt. Navin College, Sargaon",Principal,Govt. College Sargaon,Sargaon,Bilaspur,495224
6446,Gujarat,Moraraji Desai Institute of Naturopathy and Yogic Sciences,"NEAR R.R.PARK,WATER TANK ROAD,VADODARA-390022",NA,"VADODARA , 390022",Vadodara,390022
6062,Gujarat,Smt. M. K. Sanghvi Homeopathic Medical College,"Opp. Sumeru Navkar Tirth, Amod Road","Miyagam,",Karjan,Vadodara,391240
9654,Bihar,"Basudev Skt.College,Akbarpur",Vill+Po - AKBARPUR,VIA- ARWAL,PALIGANJ,Patna,804401
18701,Maharashtra,"Sree Baburaoji Tidke Teachers College, Mauda",AT Mouda Tq Mouda Dist Nagpuras above,Mouda,mouda,Nagpur,440601
1225,Gujarat,"Natubhai Revabhai Patel B.Ed (Co Ed) College, Karamsad",Sardar Patel High School Campus,Nr.Bus Stand,Karamsad,Anand,388325
820,Gujarat,JUNAGADH KELVANI MANDAL B.ED.COLLEGE-JUNAGADH,"sabalpur chokdi,dhoraji road",near railway crossing,junagadh,Junagadh,362001
45279,Gujarat,"GOVERNMENT ARTS COLLEGE, CHOTILA","C/O SHETH J.S.SARKAREE HIGHSCHOOL,NEAR KHANDIPOL",RAMCHOLK,CHOTILA PN-363520,Surendranagar,363520
289,Gujarat,Sigma Institute of Technology & Engg.( Polytechnic) 648,"Ajwa Nimeta Roda , Opp. Madhav Nagar ,","Village : Bakrol , Ta. : Waghodia , Dist. : Vadodara",Vadodara,Vadodara,380019
821,Gujarat,SHRI M.M.GHODASARA MAHILA ARTS & COMM.COLLEGE-JUNAGADH,OPP. MOTIBAUG,JUNAGADH,JUNAGADH,Junagadh,362001
97,Gujarat,"Shri SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT 076","Shri Swami Atmanand Saraswati Vidya Sankul,Kopodra",VARACHHA ROAD,SURAT,Surat,395006
41938,Maharashtra,"Jaywant Shikshan Prarsark Mandals Rajarshi Shahu College of Education Sr.No.80/2, Pune Mumbai Bypass Highway, Tathwade,Pune 411 033","sr. No. 80/2 Pune-Mumbai Byepass Highway, Tayhawade Pune-33",NA,Pune,Pune,411033
6648,Gujarat,MERCHANT COLLEGE OF MANAG STUDI & RESEARCH (BBA),"Merchant College Campas, Opp Dosabhai gurden",Station Road,Visnagar,Mahesana,384315
6897,Gujarat,"Maniben M.P.Shah Mahila Arts College, Kadi","Maniben M.P.Shah Mahila Arts College,Opp.:N.C.Desai Petrol Pump,Highway Cross Road",Taluka-KADI-382715,KADI-382715,Mahesana,382715
48415,Maharashtra,"POTDAR COLLEGE, DHANGARWADI, LATUR ROAD","Padmavati Campus, Dhangarwadi, Latur Road",NA,Nanded,Nanded,431606
435,Gujarat,"Institute of Law, Nirma University",Institute of Law,"Nirma University, S. G. Highway, PIN - 382481",Ahmedabad,Ahmadabad,382481
5792,Gujarat,Shri Tejendraprasadji Swaminarayan Arts College,At& Po: Kothamba Ta: Lunawada,District:Panchmahals,Kothamba,Panch Mahals,389230
262,Gujarat,"SHREE KRISHNA INSTITUTE OF PHARMACY, SHANKHALPUR 255",RATNAMANI EDUCATION CAMPUS,"BECHRAJI- SHANKHALPUR ROAD, SHANKHALPUR",BECHRAJI,Mahesana,384210
184,Gujarat,"H. B. Patel Institute of Diploma Engineering & Technology, Limbodara, Lunavada 676","At & Post : Limbodara, Nr.Mahi River Bridge, Modasa Highway","Ta : Lunawada, Dist : Mahisagar",Lunawada,Gandhinagar,389230
45940,Gujarat,"Government Arts College, Kaprada, Valsad","At.- Kaprada, Near Water Tank, School Street",Ta.- Kaprada,Kaprada - 396065,Valsad,396065
50182,Uttar Pradesh,"KASHIRAM RATIRAM MAHAVIDYALAYA, UMARPUR",umarpur,NA,NA,Kanpur Dehat,207912
28085,Haryana,Ganga Institute of Architecture & Town Planning Village,Bahadurgarh-Jhajjar Road,Village - Kablana,NA,Jhajjar,124103
11000,Maharashtra,"R.B.Madkholkar College, CHANDGAD",College Road,College Road,Chandgad,Kolhapur,416509
48614,Maharashtra,"PEOPLES EMPOWERMENT GROUPS ISB&M SCHOOL OF TECHNOLOGY, NANDE VILLAGE, MULSHI","Sr. No. 44/1, 44/1/2, Nande Village,Pashan Sus Road, Tal-Khed, Dist-Pune",NA,Pune,Pune,412115
403,Gujarat,Sigma Polytechnic 642,"BLOCK NO. 39/B, VILLAGE : BAKROL,AJWA NIMETA ROAD,OPP.MADHAV NAGAR",TALUKA : WAGHODIA-390019,VADODARA,Vadodara,390019
7137,Gujarat,"Shree Parekh Arts, Science and Commerce College",JADARA ROAD,NEAR TELEPHONE EXCHANGE,MAHUVA-364290,Bhavnagar,364290
50788,Gujarat,KHERALU TALUKA UTTAR VIBHAG KELVANI MANDAL SANCHALIT SCIENCE COLLEGE,Pro. Kesubhai Desai Vidyasankul,"Taluko: Kheralu, At.&Post: Kheralu",Kheralu-384325,Mahesana,384325
51165,Uttar Pradesh,"TIKADAS MAHARAJ BALIKA DEGREE COLLEGE, UNNAO",MURTIJA NAGAR,NA,NA,Unnao,206587
92,Gujarat,"BABARIA INSTITUTE OF PHARMACY,VARNAMA 213",VADODARA-MUMBAI NH#8,VARNAMA,VADODARA,Vadodara,391240
33082,Chhatisgarh,"Shri Ram Sangeet Mahavidyalaya,Raipur","PD. VISHNU KRISHNA JOSHI MARG,",BUDHAPARA,RAIPUR,Raipur,492001
16138,Uttar Pradesh,"Abdul Aziz Ansari Degree College, Majadiha, Shahganj , Jaunpur","MAJDEEHA, SHAHGANJ, JAUNPUR, U.P.","MAJDEEHA, SHAHGANJ, JAUNPUR, U.P.",SHAHGANJ,Jaunpur,223101
4097,Gujarat,Tolani Commerce College,POST BOX NO.27,Nr. Post Office,ADIPUR,Kachchh,370205
49885,Telangana,GEERAVANI DEGREE COLLEGE (YELDURTHY),"1-86/9, Ambedkar Circle",Yeldurthy,NA,Medak,502255
8684,Karnataka,Sri Jagadaraddya Jayashantilingeshwar Educational Society's Matoshri A. Mallamma Sharnappa Patil Arts College for women Devdurg,Sri Mallikarjun Patil Jinning Factory,Deodurga,Deodurga,Raichur,584111
6008,Gujarat,The Sandipani Shikshan Mahavidyalay,"SUMATI CAMPUS, SECTOR - 3, CHANKYAPURI, GHATLODIA",TALUKA : CITY AHMEDABAD,AHMEDABAD-380061,Ahmadabad,380061
51662,Karnataka,"SREE KANAKDAS BSW COLLEGE, HUNGUND, BAGALKOT",NEAR A P M C AMARAVATI ROAD,Near A P M C AMARAVATI ROAD,HUNGUND,Bagalkot,587118
40466,Karnataka,SDM Trust Ayurvedic Medical College,"Padma Nagar, Terdal - 587315",Tq: Jamkhandi. Dist:Bagalkot,Terdal,Bagalkot,587315
7180,Gujarat,Shri Kelavani Mandal Dhasa Sanchalit B.S.W. College,"At-Dhasagam, Ta-Gadhada(Swa),",Dist-Bhavnagar.,Dhasagam,Botad,364730
16273,Maharashtra,"Shri Naikwade Kirtan Mahavidyalaya, Akola","Ram Nagar,",Akola,Akola,Akola,444001
45044,Gujarat,"Sigma Engineering College MATAR, BHARUCH 100",At & PO MATAR,KARJAN AMOD ROAD,BHARUCH,Bharuch,392035
48648,Gujarat,Sigma Engineering College Matar-964,At & PO MATAR,KARJAN AMOD ROAD,BHARUCH,Bharuch,392035
18749,Maharashtra,"Manoharbhai Patel Arts Commerce Science College, Sakoli",At Post Sakoli Dist- Bhandara,NA,Sakoli,Bhandara,441802
40283,Karnataka,Vydehi Institute of Dental Sciences & Research Centre,"#82,EPIP Area,Nallurahalli,Whitefield ,Bangalore-560066","#82,EPIP Area,Nallurahalli,Whitefield ,Bangalore-560066",Bangalore Urban,Bangalore,560066
1042,Gujarat,Shri G. H. GOSRANI COMMERCE & Shri D. D. NAGDA B.B.A.COLLEGE JAMNAGAR,"Shri Bhagwanji Kachra Complex, Indira Gandhi marg,",Oshwal Circle.,Jamnagar-361004,Jamnagar,361004
645,Gujarat,School of Interior Design,"01, ""NISARG"", Nr. Dimple Row Houses, Behind Surat City Gymkhana,","Piplod, Surat, Choryasi.",Surat - 395007,Surat,395007
45039,Gujarat,"SHAYONA INSTITUTE OF BUSINESS MANAGEMENT, AHMEDABAD 820","Shayona Study campus, R.C.technical College Road,",Ghatlodia Ahmedabad Taluka-Ahmedabad,Ahmedabad-380061,Ahmadabad,380061
1048,Gujarat,G.K.& C.K.BOSHIMIYA ARTS & COMM.JETPUR,"Junagadh Road, P. B. No. 20","Mu. Jetpur - 360370, Dist, Rajkot (Saurashtra)",Jetpur - 360370,Rajkot,360370
11818,Kerala,"University College of Teacher Education, Government High School Campus, Paippad, Changanacherry, Kottayam","Pallickachira Kavala.P.O, Paippad",Changanacherry,"Changanacherry, PIN - 686537",Kottayam,686537
33974,Maharashtra,Jaihind Gramonnati Sansthas Jaihind College of Science at Post Salgaon Tal Kudal Dist Sindhudurga,AT POST SALGAON,NA,KUDAL,Sindhudurg,416520
10198,Karnataka,"SKET B.ED COLLEGE SRI KALAMATH, APMC ROAD, SAVADATTI",Shri Kumareshwar Education Society (R) College of Education (B.Ed),"Shri Kalmath, APMC Road, Saundatti",Saundatti,Belgaum,591126
747,Gujarat,"KABARIYA ARTS, VAGHASIYA COMMERCE & BHAGAT SCIENCE MAHILA COLLEGE-AMRELI","Smt. Shantaben Haribhai Gajera Shaikshanik Sankul,","Chakkargadh Road, Amreli.- 365601",Amreli,Amreli,365601
25688,Telangana,Presidency School of Management & Computer Science,19-3-1090/S/1,FALAKNUMA MAIN ROAD,HYDERABAD,Hyderabad,500053
6699,Gujarat,H N S B COLLEGE OF MANAGEMENTSTUDIES BBA,"COLLEGE CAMPUS, SHAMALAJI HIGHWAY,MOTIPURA,HIMATNAGAR",HIMMATNAGAR - 383001,HIMMATNAGAR - 383001,Sabar Kantha,383001
29825,Madhya Pradesh,"Govt. College, Anjad",Thikri Road Anjad,Thikri Road Anjad,Anjad,Barwani,451556
866,Gujarat,M.J.GAJERA B.ED.MAHILA COLLEGE-AMRELI,"Smt.Shantaben Haribhai Gajera Shaikshanik Sankul,",Chakkargadh road,Amreli,Amreli,365601
49374,Uttar Pradesh,"DR. AMBEDKAR SMARAK EWAM SHRIMATI RAJKISHORI DEVI MAHILA MAHAVIDYALAYA, MITHAURA BAZAAR, MAHARAJGANJ",Mithaura,Mithaura,Maharajganj,Mahrajganj,273307
26437,Assam,Lalit Jain Commerce College,AliTikar,"Meherpur, Silchar-15",Silchar,Cachar,788015
40401,Karnataka,Bharatesh College of Nursing,"262/B Gopal Jinagouda Bharatesh Hospital,","Halaga, Belgaum",Belgaum,Belgaum,590020
33766,Maharashtra,"Mahatma Education SocietyÂ’s Pillai College of Education and Research Plot No.1, Sector-8, Khanda Colony, New Panvel (w) Â– 410 206",Plot No. 1,Sector 8,"Khanda Colony, New Panvel",Raigarh,410206
759,Gujarat,DR.SUBHASH MAHILA COLLEGE OF EDUCATION COLLEGE JUNAGADH,KHAMDHROL ROAD,"NR. RAILWAY CROSSING, TALUKA-JUNAGADH",JUNAGADH-362001,Junagadh,362001
41559,Maharashtra,"Dhareshwar Vidya va Krida Pratishthans Dhareshwar College of Education, Pune",S.No.48 Indraprasthanagar Dhayari,S.No. 48 Indraprasthanagar Dhayari Pune 41,Pune,Pune,411041
158,Gujarat,"Sarvodaya Polytechnic Institute, Limbdi 643",Limbdi Dhandhuka State Highway Near Gopalnager,NA,Limbdi,Surendranagar,363421
50511,Maharashtra,"GANGABAI TALMALE ART, COMMERCE AND SCIENCE COLLEGE, BRAMHAPURI",Armori road near alnkar takies Bramhapuri.,"Armori road, near alnkar takies Bramhapuri",Bramhapuri,Gadchiroli,441206
42181,Maharashtra,"Arihant Education Foundations Arihant College of Education, Pune","Near Pulgate Busstand, Next to Vijaya Bank",Camp,Pune,Pune,411001
21020,Karnataka,"International Institute of Business Studies, No.70, Sujatha Complex, KHB Main Road, RT Nagar, Bangalore-560 032","International Institute of Business Studies, No.70, Sujatha Complex,","International Institute of Business Studies, No.70, Sujatha Complex,",Bangalore,Bangalore,560032
49851,Gujarat,Prabhu BCA College,"NR.SAI SAMARTH SOCIETY, B/H. SARDAYATAN SCHOOL,UMRA","TALUKO-CHORYASI, POST-SURAT,SURAT-395007",SURAT-395007,Surat,395007
50021,Maharashtra,"ARIHANT EDUCATION FOUNDATION'S ARIHANT INSTITUTE OF TEACHER TRAINING, BAWDHAN","Sr. No. 276/1/2, 277/1/2, 278/2,","Near Crystal Honda Showroom, Near Pune - Mumbai Highway, Bawdhan Bk,",Pune,Pune,411021
18050,Andhra Pradesh,"Sri Subbaraya & Narayana College, Palnadu Road, Narasaraopeta,PIN- 522601 (CC-2P)",Palnad Road,NA,Narasaraopet,Guntur,522601
11553,Kerala,"Mar Severios College of Teacher Education, Chengaroor P.O. Mallapally 689 594",Chengaroor,NA,Mallappally,Pathanamthitta,689594
100,Gujarat,Manish Institute of Computer Studies,"S. K. Patel Campus, Kamana Char Rasta",Gandhinagar Ambaji State Highway,Visnagar-384315,Mahesana,384315
4099,Gujarat,S.D.Shethia College of Education,Opp. Kudarati Upachar Kendra near Mahesh Nagar Village Mundra,Village Mundra Taluko Mundra Pin 370421,Mundra,Kachchh,370421
6798,Gujarat,AHMEDABAD HOMOEPETHIC MEDICAL COLLEGE,"Bopal Ghuma Road,Ghuma,Ahmedabad-380058",NA,Ahmedabad,Ahmadabad,380058
855,Gujarat,"SMT. C.P. CHOKSI ARTS & SHREE P.L. CHOKSI COMMERCE COLLEGE, VERAVAL","Dr. RAJENDRA BHAVAN ROAD,","NEAR LIGHT HOUSE,VERAVAL-362265",VERAVAL,Junagadh,362265
1003,Gujarat,"SHREE A.V.J. OZA INSTITUTE OF B.ED. COLLEGE, LAKHTAR","RAILWAY STATION ROAD, OPP:A.P.M.C.,",LAKHTAR,LAKHTAR,Surendranagar,382775
18540,Maharashtra,"Manoharhai Patel Institute of Engineering and Technology, Shahapur",N.H. 06 SHAHAPUR,BHANDARA,BHANDARA,Bhandara,441906
41289,Maharashtra,"Kukadi Education Societys Arts College,Pimplegaon Pisa, Tal. Shrigonda,Dist.Ahmednagar","Pimpalgaon Pisa, Tal-Shrigonda, Dist-Ahmednagar, Pin.-413703","Pimpalgaon Pisa, Tal-Shrigonda, Dist-Ahmednagar, Pin.-413703",Pimpalgaon pisa,Ahmadnagar,413703
6004,Gujarat,Sarvoday College of Education,"N/R NEW A.P.M.C MARKET,B/H MATAVA KUVA",KALYANPURA,KALOL,Gandhinagar,382721
1024,Gujarat,SADAR PATEL KELVANI MANDAL MAHILA B.ED.COLLEGE-JETPUR,"Near Railway Crossing, Dhoraji Road",NA,Jetpur,Rajkot,360370
18595,Maharashtra,"Samarth College, Lakhni","Samarth Mahavidyalaya, Samarth Nagar, Lakhani","At. Lakhani Po. Lakhani, Distt. Bhandara",Lakhani,Bhandara,441804
48673,Gujarat,"GOVERNMENT POLYTECHNIC, VYARA 974","MALIWAD, KANJAPHATAK",VYARA,VYARA-394650,Surat,394650
6860,Gujarat,SHRI K K SHAH NURSING COLLEGE VATRAK,At & Post : Vatrak,Ta : Bayad,Vatrak,Sabar Kantha,383326
7169,Gujarat,Adarsh B.C.A. College,"Adarsh Educational Campus, Hadadad-Botad Road,",At Post Hadadad,Botad,Bhavnagar,364710
27623,Andhra Pradesh,"Sri Surya Degree College, NAGARI Rural","10-10-203, VKS LAYOUT, NAGALAPURAM ROAD, NAGARI","NAGALAPURAM ROAD, NAGARI - 517 590",NAGARI,Chittoor,517590
45276,Gujarat,"GOVERNMENT ARTS COLLEGE, BHESAN","C/O VINAY MANDIR CAMPUS , CHANAKA PLOT , BHESAN",BHESAN 362020,JUNAGADH 362020,Junagadh,362020
23,Gujarat,"Shri Tapi Brahmcharyashram sabha college of Diploma Engg,Surat. 647","Opp. Spinning Mill, Shree swami atmanand saraswati vidya sankul","Varachha Road,",Surat-395006,Surat,395006
11120,Maharashtra,"Dattajirao Kadam Arts, Science & Commerce College, ICHALKARANJI","17/436 Shivaji Nagar Near Shahu Putala,","Kolhapur Road, Old Kolhapur Naka,",ICHALKARANJI,Kolhapur,416115
48797,Telangana,PRESIDENCY DEGREE COLLEGE FOR COMMERCE & SCIENCE,19-3-1090,Falaknuma Palace Main Road,Hyderabad,Hyderabad,500053
